"","Web.ID","type","subtype","sqfoot","bedrooms","bathrooms","half.baths","price","status","last.update","Time.Viewed","Trimmed.Time","Success","Abandonment","Exterior","Floor","Interior"
"2000","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2001","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2002","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,1,0,0
"2003","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2004","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",19,19,1,0,1,0,0
"2005","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2006","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2007","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2008","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2009","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2010","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2011","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2012","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2013","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2014","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2015","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2016","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2017","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2018","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2019","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2020","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2021","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2022","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2023","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2024","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2025","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2026","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2027","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,0,0,1
"2028","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",15,15,1,0,1,0,0
"2029","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,0,1,0,0
"2030","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,1,0,0
"2031","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2032","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2033","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2034","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2035","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2036","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2037","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2038","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2039","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2040","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2041","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2042","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2043","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2044","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2045","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2046","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2047","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2048","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2049","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2050","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2051","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2052","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2053","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",40,40,1,0,0,0,1
"2054","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,0,0,1
"2055","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,1,0,0
"2056","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,0,0,1
"2057","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,1,0,0
"2058","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,0,0,1
"2059","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",16,16,1,0,1,0,0
"2060","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2061","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2062","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,0,0,1
"2063","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",9,9,1,0,0,0,1
"2064","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2065","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,0,0,1
"2066","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",9,9,1,0,0,0,1
"2067","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,0,0,1
"2068","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",11,11,1,0,0,0,1
"2069","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2070","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2071","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,0,0,1
"2072","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",20,20,1,0,1,0,0
"2073","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2074","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2075","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2076","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,1,0,0
"2077","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2078","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2079","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",59,59,1,0,1,0,0
"2080","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2081","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2082","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,0,0,1
"2083","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2084","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2085","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,0,0,1
"2086","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2087","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2088","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2089","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,0,0,1
"2090","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",33,33,1,0,1,0,0
"2091","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2092","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2093","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2094","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2095","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2096","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2097","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2098","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2099","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2100","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2101","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2102","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,0,0,0,1
"2103","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2104","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2105","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2106","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2107","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2108","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2109","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2110","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2111","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",68,68,1,0,1,0,0
"2112","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",13,13,1,0,1,0,0
"2113","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,1,0,0
"2114","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2115","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",12,12,1,0,1,0,0
"2116","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2117","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2118","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2119","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,1,0,0
"2120","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,0,1,0,0
"2121","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,1,0,0
"2122","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2123","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2124","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2125","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2126","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2127","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2128","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2129","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2130","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2131","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2132","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2133","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2134","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,1,0,0
"2135","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2136","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2137","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2138","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2139","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2140","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2141","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2142","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2143","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2144","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2145","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2146","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,0,0,1
"2147","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,0,0,1
"2148","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2149","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2150","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2151","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,0,0,1
"2152","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2153","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2154","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2155","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2156","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2157","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2158","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2159","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",1,1,0,0,1,0,0
"2160","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2161","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",27,27,1,0,1,0,0
"2162","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2163","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2164","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2165","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,0,0,1
"2166","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",7,7,1,0,0,0,1
"2167","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2168","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2169","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",9,9,1,0,0,0,1
"2170","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2171","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,0,0,1
"2172","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2173","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2174","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",25,25,1,0,1,0,0
"2175","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,1,0,0
"2176","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2177","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,1,0,0
"2178","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,1,0,0
"2179","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2180","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2181","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",37,37,1,0,1,0,0
"2182","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2183","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2184","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2185","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2186","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2187","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2188","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2189","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2190","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2191","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2192","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2193","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2194","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,1,0,0
"2195","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2196","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2197","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2198","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2199","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2200","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2201","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2202","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,0,0,1
"2203","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",19,19,1,0,1,0,0
"2204","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2205","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",19,19,1,0,1,0,0
"2206","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2207","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2208","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2209","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",9,9,1,0,0,0,1
"2210","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2211","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",8,8,1,0,0,0,1
"2212","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2213","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",6,6,1,0,0,0,1
"2214","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",5,5,1,0,0,0,1
"2215","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,0,0,1
"2216","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,0,0,1
"2217","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,0,0,1
"2218","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,1,0,0
"2219","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",4,4,1,0,1,0,0
"2220","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2221","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2222","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",3,3,0,0,1,0,0
"2223","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2224","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",2,2,0,0,1,0,0
"2225","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",0,0,0,1,1,0,0
"2226","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,1,0,0
"2227","F1410261","house","Single Family Detached",4115,3,4,0,1050000,"STACT","2014-07-09 155732",10,10,1,0,0,0,1
